"accession","version","entryVersion","dataClass","taxonomicDivision","moleculeType","sequenceLength","topology","firstPublic","firstPublicRelease","lastUpdated","lastUpdatedRelease","Row.names","taxID","superkingdom","phylum","class","order","family","genus","species"
"JQ976627","1","2","STD","INV","genomic DNA","635","linear","2012-05-10","112","2013-03-24","116","990",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"JQ976628","1","2","STD","INV","genomic DNA","637","linear","2012-05-10","112","2013-03-24","116","989",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG018467","1","1","STD","INV","genomic DNA","609","linear","2018-01-23","135","2018-01-23","135","377",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KP644235","1","1","STD","INV","genomic DNA","666","linear","2015-06-19","125","2015-06-19","125","739",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KP216410","1","1","STD","INV","genomic DNA","704","linear","2015-03-03","124","2015-03-03","124","820",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KP216435","1","1","STD","INV","genomic DNA","704","linear","2015-03-03","124","2015-03-03","124","806",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KP216436","1","1","STD","INV","genomic DNA","704","linear","2015-03-03","124","2015-03-03","124","805",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KP216464","1","1","STD","INV","genomic DNA","704","linear","2015-03-03","124","2015-03-03","124","792",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KP715301","1","3","STD","INV","genomic DNA","666","linear","2015-07-31","125","2016-06-23","129","734",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KP715302","1","3","STD","INV","genomic DNA","666","linear","2015-07-31","125","2016-06-23","129","733",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KC509529","1","3","STD","INV","genomic DNA","597","linear","2013-07-02","117","2013-08-18","117","976",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KX887326","1","1","STD","INV","genomic DNA","554","linear","2017-04-12","132","2017-04-12","132","451",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KJ605147","1","1","STD","INV","genomic DNA","625","linear","2014-06-05","121","2014-06-05","121","945",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KF034778","1","1","STD","INV","genomic DNA","570","linear","2013-09-02","118","2013-09-02","118","969",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KP216449","1","1","STD","INV","genomic DNA","704","linear","2015-03-03","124","2015-03-03","124","800",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KP216456","1","1","STD","INV","genomic DNA","704","linear","2015-03-03","124","2015-03-03","124","797",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KU765202","1","1","STD","INV","genomic DNA","666","linear","2016-05-16","128","2016-05-16","128","606",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KJ946246","1","1","STD","INV","genomic DNA","615","linear","2014-08-07","121","2014-08-07","121","918",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KF646812","1","1","STD","INV","genomic DNA","353","linear","2013-12-16","119","2013-12-16","119","958",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"AB872949","1","1","STD","INV","genomic DNA","622","linear","2016-05-12","128","2016-05-12","128","604",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KY247112","1","1","STD","INV","genomic DNA","620","linear","2017-01-19","131","2017-01-19","131","495",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KP216472","1","1","STD","INV","genomic DNA","561","linear","2015-03-03","124","2015-03-03","124","788",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KP216489","1","1","STD","INV","genomic DNA","704","linear","2015-03-03","124","2015-03-03","124","778",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KU765200","1","1","STD","INV","genomic DNA","666","linear","2016-05-16","128","2016-05-16","128","608",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KX069232","1","1","STD","INV","genomic DNA","595","linear","2016-06-13","129","2016-06-13","129","537",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KX069239","1","1","STD","INV","genomic DNA","513","linear","2016-06-13","129","2016-06-13","129","530",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KX069244","1","1","STD","INV","genomic DNA","520","linear","2016-06-13","129","2016-06-13","129","525",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KX249834","1","3","STD","INV","genomic DNA","331","linear","2016-06-24","129","2016-09-24","130","431",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KC509531","1","3","STD","INV","genomic DNA","597","linear","2013-07-02","117","2013-08-18","117","974",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KF034775","1","1","STD","INV","genomic DNA","578","linear","2013-09-02","118","2013-09-02","118","972",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KP216425","1","1","STD","INV","genomic DNA","561","linear","2015-03-03","124","2015-03-03","124","812",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KP216427","1","1","STD","INV","genomic DNA","704","linear","2015-03-03","124","2015-03-03","124","810",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KP216480","1","1","STD","INV","genomic DNA","561","linear","2015-03-03","124","2015-03-03","124","784",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KP216485","1","1","STD","INV","genomic DNA","704","linear","2015-03-03","124","2015-03-03","124","781",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KP216486","1","1","STD","INV","genomic DNA","704","linear","2015-03-03","124","2015-03-03","124","780",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KP216490","1","1","STD","INV","genomic DNA","704","linear","2015-03-03","124","2015-03-03","124","777",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KP216491","1","1","STD","INV","genomic DNA","704","linear","2015-03-03","124","2015-03-03","124","776",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KJ946245","1","1","STD","INV","genomic DNA","601","linear","2014-08-07","121","2014-08-07","121","919",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KM116003","1","1","STD","INV","genomic DNA","704","linear","2014-12-03","123","2014-12-03","123","889",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"GU386283","1","1","STD","INV","genomic DNA","347","linear","2010-03-01","104","2010-03-01","104","1070",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG214908","1","1","STD","INV","genomic DNA","380","linear","2018-03-27","136","2018-03-27","136","353",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG253003","1","1","STD","INV","genomic DNA","497","linear","2018-03-27","136","2018-03-27","136","350",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG253004","1","1","STD","INV","genomic DNA","601","linear","2018-03-27","136","2018-03-27","136","349",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"DQ439541","1","1","STD","INV","genomic DNA","1085","linear","2007-02-28","90","2007-02-28","90","1103",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KX887322","1","1","STD","INV","genomic DNA","549","linear","2017-04-12","132","2017-04-12","132","455",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KX887325","1","1","STD","INV","genomic DNA","661","linear","2017-04-12","132","2017-04-12","132","452",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"JF827606","1","2","STD","ENV","genomic DNA","579","linear","2012-05-29","112","2012-08-01","113","1006",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"JX027012","1","4","STD","ENV","genomic DNA","638","linear","2012-07-30","113","2016-06-23","129","728",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"JX027016","1","4","STD","ENV","genomic DNA","636","linear","2012-07-30","113","2016-06-23","129","724",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"JX027018","1","4","STD","ENV","genomic DNA","639","linear","2012-07-30","113","2016-06-23","129","722",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"EF622096","1","1","STD","INV","genomic DNA","1760","linear","2010-12-31","107","2010-12-31","107","1029",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KP216414","1","1","STD","INV","genomic DNA","704","linear","2015-03-03","124","2015-03-03","124","818",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KP216446","1","1","STD","INV","genomic DNA","704","linear","2015-03-03","124","2015-03-03","124","801",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KP216455","1","1","STD","INV","genomic DNA","704","linear","2015-03-03","124","2015-03-03","124","798",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KP216473","1","1","STD","INV","genomic DNA","704","linear","2015-03-03","124","2015-03-03","124","787",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KJ605146","1","1","STD","INV","genomic DNA","625","linear","2014-06-05","121","2014-06-05","121","946",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KP216426","1","1","STD","INV","genomic DNA","704","linear","2015-03-03","124","2015-03-03","124","811",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KP216462","1","1","STD","INV","genomic DNA","561","linear","2015-03-03","124","2015-03-03","124","793",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KP216492","1","1","STD","INV","genomic DNA","704","linear","2015-03-03","124","2015-03-03","124","775",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KP715299","1","3","STD","INV","genomic DNA","666","linear","2015-07-31","125","2016-06-23","129","736",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KM115969","1","1","STD","INV","genomic DNA","704","linear","2014-12-03","123","2014-12-03","123","908",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KM115971","1","1","STD","INV","genomic DNA","704","linear","2014-12-03","123","2014-12-03","123","906",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KP216484","1","1","STD","INV","genomic DNA","704","linear","2015-03-03","124","2015-03-03","124","782",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KP216487","1","1","STD","INV","genomic DNA","704","linear","2015-03-03","124","2015-03-03","124","779",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KM115979","1","1","STD","INV","genomic DNA","704","linear","2014-12-03","123","2014-12-03","123","904",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG253002","1","1","STD","INV","genomic DNA","502","linear","2018-03-27","136","2018-03-27","136","351",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"JQ976623","1","2","STD","INV","genomic DNA","639","linear","2012-05-10","112","2013-03-24","116","994",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"JQ976624","1","2","STD","INV","genomic DNA","630","linear","2012-05-10","112","2013-03-24","116","993",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KP216418","1","1","STD","INV","genomic DNA","704","linear","2015-03-03","124","2015-03-03","124","815",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KM115974","1","1","STD","INV","genomic DNA","704","linear","2014-12-03","123","2014-12-03","123","905",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KM115998","1","1","STD","INV","genomic DNA","704","linear","2014-12-03","123","2014-12-03","123","893",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KM116000","1","1","STD","INV","genomic DNA","533","linear","2014-12-03","123","2014-12-03","123","892",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KM116005","1","1","STD","INV","genomic DNA","704","linear","2014-12-03","123","2014-12-03","123","888",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KM115991","1","1","STD","INV","genomic DNA","704","linear","2014-12-03","123","2014-12-03","123","897",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KM116002","1","1","STD","INV","genomic DNA","625","linear","2014-12-03","123","2014-12-03","123","890",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"HQ718617","1","2","STD","INV","genomic DNA","140","linear","2011-07-04","109","2012-04-04","112","1010",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KC509526","1","3","STD","INV","genomic DNA","597","linear","2013-07-02","117","2013-08-18","117","979",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KC509527","1","3","STD","INV","genomic DNA","597","linear","2013-07-02","117","2013-08-18","117","978",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KC509528","1","3","STD","INV","genomic DNA","602","linear","2013-07-02","117","2013-08-18","117","977",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MK294048","1","1","STD","INV","genomic DNA","503","linear","2019-06-19","141","2019-06-19","141","77",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KU255116","1","1","STD","INV","genomic DNA","515","linear","2017-05-10","132","2017-05-10","132","436",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KY247111","1","1","STD","INV","genomic DNA","610","linear","2017-01-19","131","2017-01-19","131","496",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KY247114","1","1","STD","INV","genomic DNA","623","linear","2017-01-19","131","2017-01-19","131","493",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KX879133","1","1","STD","INV","genomic DNA","590","linear","2017-04-12","132","2017-04-12","132","464",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KX879136","1","1","STD","INV","genomic DNA","652","linear","2017-04-12","132","2017-04-12","132","461",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KX879137","1","1","STD","INV","genomic DNA","603","linear","2017-04-12","132","2017-04-12","132","460",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KX879140","1","1","STD","INV","genomic DNA","457","linear","2017-04-12","132","2017-04-12","132","457",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
